date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2017-02-26 21:00:00,1.05656,1.05587,1.05662,1.0552,1.05728,1.05678,1.05719,1.05634,194
2017-02-26 22:00:00,1.05587,1.0558,1.05626,1.05573,1.05678,1.05621,1.05677,1.05613,909
2017-02-26 23:00:00,1.0558,1.05509,1.0563,1.05502,1.05621,1.05534,1.05667,1.05533,10810
2017-02-27 00:00:00,1.05509,1.05639,1.05663,1.05501,1.05534,1.05663,1.05689,1.05527,8108
2017-02-27 01:00:00,1.05639,1.05703,1.0574,1.0561,1.05663,1.05726,1.05765,1.05635,12494
2017-02-27 02:00:00,1.05703,1.05642,1.05733,1.05642,1.05726,1.05667,1.05757,1.05667,6008
2017-02-27 03:00:00,1.05642,1.05608,1.05663,1.05604,1.05667,1.05632,1.05687,1.05627,5233
2017-02-27 04:00:00,1.05608,1.05653,1.05698,1.05605,1.05632,1.05677,1.05722,1.05628,7490
2017-02-27 05:00:00,1.05653,1.05667,1.0568,1.05621,1.05677,1.05691,1.05704,1.05644,7942
2017-02-27 06:00:00,1.05667,1.05672,1.05688,1.05624,1.05691,1.05697,1.05711,1.0565,6443
2017-02-27 07:00:00,1.05672,1.05804,1.05811,1.05631,1.05697,1.05829,1.0584,1.05655,13330
2017-02-27 08:00:00,1.05804,1.05778,1.05864,1.05657,1.05829,1.05803,1.0589,1.05682,18976
2017-02-27 09:00:00,1.05778,1.05849,1.05868,1.05755,1.05803,1.05874,1.05891,1.05779,15998
2017-02-27 10:00:00,1.05849,1.05811,1.05903,1.05775,1.05874,1.05835,1.05928,1.05799,13207
2017-02-27 11:00:00,1.05811,1.05819,1.05858,1.05767,1.05835,1.05844,1.05882,1.05791,10237
2017-02-27 12:00:00,1.05819,1.05797,1.05859,1.05793,1.05844,1.0582,1.05884,1.05817,8836
2017-02-27 13:00:00,1.05797,1.05978,1.06003,1.05797,1.0582,1.06002,1.06028,1.05821,17053
2017-02-27 14:00:00,1.05978,1.05968,1.06071,1.05911,1.06002,1.06001,1.06096,1.05947,15383
2017-02-27 15:00:00,1.05968,1.0612,1.06132,1.05867,1.06001,1.06146,1.06159,1.05893,36455
2017-02-27 16:00:00,1.0612,1.0624,1.06295,1.06102,1.06146,1.06265,1.06326,1.06127,23984
2017-02-27 17:00:00,1.0624,1.06031,1.0628,1.0602,1.06265,1.06055,1.06305,1.06044,14336
2017-02-27 18:00:00,1.06031,1.05903,1.06059,1.05877,1.06055,1.05928,1.06084,1.05901,15544
2017-02-27 19:00:00,1.05903,1.05874,1.05945,1.05795,1.05928,1.05898,1.05971,1.05819,11422
2017-02-27 20:00:00,1.05874,1.05891,1.05906,1.05831,1.05898,1.05915,1.0593,1.05854,7870
2017-02-27 21:00:00,1.05891,1.05849,1.05895,1.05833,1.05915,1.05888,1.0592,1.05862,2741
2017-02-27 22:00:00,1.05849,1.05859,1.05889,1.05831,1.05888,1.05885,1.05941,1.05863,930
2017-02-27 23:00:00,1.05859,1.05827,1.05863,1.05793,1.05885,1.05852,1.05895,1.0582,3052
2017-02-28 00:00:00,1.05827,1.05782,1.05846,1.05638,1.05852,1.05807,1.0587,1.05694,12436
2017-02-28 01:00:00,1.05782,1.05824,1.05851,1.05766,1.05807,1.0585,1.05875,1.05791,7963
2017-02-28 02:00:00,1.05824,1.05844,1.05854,1.05816,1.0585,1.05866,1.05878,1.05841,5575
2017-02-28 03:00:00,1.05844,1.05846,1.05893,1.058,1.05866,1.05871,1.05919,1.05826,7635
2017-02-28 04:00:00,1.05846,1.05874,1.05909,1.05839,1.05871,1.05898,1.05935,1.05864,5363
2017-02-28 05:00:00,1.05874,1.05932,1.05944,1.05854,1.05898,1.05957,1.0597,1.05878,7462
2017-02-28 06:00:00,1.05932,1.05964,1.06026,1.05923,1.05957,1.05989,1.0605,1.05947,11339
2017-02-28 07:00:00,1.05964,1.05936,1.06004,1.05828,1.05989,1.05961,1.06031,1.05854,15552
2017-02-28 08:00:00,1.05936,1.05832,1.05935,1.05749,1.05961,1.05854,1.05964,1.05773,18680
2017-02-28 09:00:00,1.05832,1.05877,1.0593,1.0579,1.05854,1.05906,1.05955,1.05815,14087
2017-02-28 10:00:00,1.05877,1.05945,1.06034,1.05835,1.05906,1.0597,1.06059,1.05859,16049
2017-02-28 11:00:00,1.05945,1.06014,1.06064,1.05925,1.0597,1.06039,1.06098,1.05951,13722
2017-02-28 12:00:00,1.06014,1.05831,1.06046,1.05823,1.06039,1.05857,1.06071,1.05851,16245
2017-02-28 13:00:00,1.05831,1.05941,1.06065,1.0583,1.05857,1.05966,1.06093,1.05856,23805
2017-02-28 14:00:00,1.05941,1.06047,1.06059,1.05904,1.05966,1.06077,1.06088,1.05928,18340
2017-02-28 15:00:00,1.06047,1.06245,1.0629,1.05985,1.06077,1.06269,1.06311,1.06013,36329
2017-02-28 16:00:00,1.06245,1.06163,1.0629,1.06105,1.06269,1.06187,1.06311,1.06129,25890
2017-02-28 17:00:00,1.06163,1.06062,1.06243,1.06036,1.06187,1.06086,1.06268,1.06061,16127
2017-02-28 18:00:00,1.06062,1.06005,1.06096,1.05965,1.06086,1.0603,1.0612,1.0599,11375
2017-02-28 19:00:00,1.06005,1.05909,1.06038,1.05897,1.0603,1.05936,1.06063,1.05925,12590
2017-02-28 20:00:00,1.05909,1.05938,1.0597,1.05848,1.05936,1.05961,1.05996,1.05877,14483
2017-02-28 21:00:00,1.05938,1.05751,1.05938,1.05695,1.05961,1.05797,1.05963,1.05723,11241
2017-02-28 22:00:00,1.05751,1.05717,1.05769,1.05678,1.05797,1.05745,1.05798,1.05715,614
2017-02-28 23:00:00,1.05717,1.05679,1.05742,1.05653,1.05745,1.05705,1.05774,1.05681,6231
2017-03-01 00:00:00,1.05679,1.05613,1.05683,1.05587,1.05705,1.05639,1.05707,1.05612,10734
2017-03-01 01:00:00,1.05613,1.0571,1.05732,1.05538,1.05639,1.0574,1.05759,1.05564,18342
2017-03-01 02:00:00,1.0571,1.05782,1.05882,1.05597,1.0574,1.05806,1.05909,1.05625,39660
2017-03-01 03:00:00,1.05782,1.05581,1.05783,1.05529,1.05806,1.05606,1.05808,1.05554,22905
2017-03-01 04:00:00,1.05581,1.05513,1.05589,1.05496,1.05606,1.05538,1.05613,1.05521,10652
2017-03-01 05:00:00,1.05513,1.05544,1.05556,1.05503,1.05538,1.05569,1.05581,1.05528,7008
2017-03-01 06:00:00,1.05544,1.05566,1.05592,1.05524,1.05569,1.0559,1.05617,1.05547,8459
2017-03-01 07:00:00,1.05566,1.05392,1.05565,1.05362,1.0559,1.05417,1.0559,1.05391,24571
2017-03-01 08:00:00,1.05392,1.05439,1.05449,1.05247,1.05417,1.05464,1.05474,1.05271,25074
2017-03-01 09:00:00,1.05439,1.05384,1.05462,1.05333,1.05464,1.05412,1.05486,1.05357,21086
2017-03-01 10:00:00,1.05384,1.05443,1.05446,1.05326,1.05412,1.05467,1.0547,1.05351,16610
2017-03-01 11:00:00,1.05443,1.05344,1.05449,1.05248,1.05467,1.05368,1.05472,1.05278,23513
2017-03-01 12:00:00,1.05344,1.05254,1.05352,1.05222,1.05368,1.05279,1.05376,1.05249,19442
2017-03-01 13:00:00,1.05254,1.05242,1.05325,1.0513,1.05279,1.05266,1.0535,1.05155,30402
2017-03-01 14:00:00,1.05242,1.0531,1.05364,1.0519,1.05266,1.05357,1.0539,1.05213,22861
2017-03-01 15:00:00,1.0531,1.05541,1.05586,1.05223,1.05357,1.05566,1.05612,1.05263,35458
2017-03-01 16:00:00,1.05541,1.05625,1.05687,1.05486,1.05566,1.05649,1.05711,1.05511,21057
2017-03-01 17:00:00,1.05625,1.05623,1.05706,1.05608,1.05649,1.05648,1.05731,1.05632,15048
2017-03-01 18:00:00,1.05623,1.05656,1.05702,1.056,1.05648,1.05681,1.05725,1.05625,10233
2017-03-01 19:00:00,1.05656,1.05431,1.05671,1.05417,1.05681,1.05456,1.05695,1.05442,11605
2017-03-01 20:00:00,1.05431,1.0545,1.05539,1.05417,1.05456,1.05474,1.05562,1.05441,9935
2017-03-01 21:00:00,1.0545,1.05451,1.05466,1.05404,1.05474,1.05495,1.05501,1.05432,3762
2017-03-01 22:00:00,1.05451,1.055,1.05505,1.05436,1.05495,1.05525,1.05535,1.05473,923
2017-03-01 23:00:00,1.055,1.05351,1.05497,1.05334,1.05525,1.05373,1.05534,1.0536,6276
2017-03-02 00:00:00,1.05351,1.05411,1.05419,1.0528,1.05373,1.05435,1.05443,1.05305,10039
2017-03-02 01:00:00,1.05411,1.05331,1.05435,1.05321,1.05435,1.05357,1.0546,1.05345,9986
2017-03-02 02:00:00,1.05331,1.05291,1.05333,1.0527,1.05357,1.05316,1.05357,1.05294,5627
2017-03-02 03:00:00,1.05291,1.05307,1.05337,1.05285,1.05316,1.05331,1.0536,1.0531,6109
2017-03-02 04:00:00,1.05307,1.05315,1.05337,1.05283,1.05331,1.05339,1.05361,1.05307,8252
2017-03-02 05:00:00,1.05315,1.05298,1.05324,1.05292,1.05339,1.05322,1.05348,1.05317,4823
2017-03-02 06:00:00,1.05298,1.05251,1.05352,1.05251,1.05322,1.05276,1.05376,1.05276,7529
2017-03-02 07:00:00,1.05251,1.05384,1.05397,1.05207,1.05276,1.05409,1.05423,1.05234,16145
2017-03-02 08:00:00,1.05384,1.05411,1.05444,1.053,1.05409,1.05436,1.05469,1.05325,19305
2017-03-02 09:00:00,1.05411,1.05244,1.05427,1.05227,1.05436,1.05276,1.05452,1.05253,18168
2017-03-02 10:00:00,1.05244,1.05264,1.0532,1.05215,1.05276,1.0529,1.05346,1.05242,15361
2017-03-02 11:00:00,1.05264,1.05215,1.053,1.05192,1.0529,1.05239,1.0532,1.05217,14527
2017-03-02 12:00:00,1.05215,1.05183,1.05217,1.0507,1.05239,1.05207,1.05241,1.05096,18213
2017-03-02 13:00:00,1.05183,1.05129,1.05196,1.05073,1.05207,1.05154,1.0522,1.05097,21788
2017-03-02 14:00:00,1.05129,1.05039,1.05131,1.04977,1.05154,1.05063,1.05156,1.05004,26210
2017-03-02 15:00:00,1.05039,1.05235,1.05273,1.05034,1.05063,1.0526,1.05297,1.05057,28300
2017-03-02 16:00:00,1.05235,1.05127,1.0527,1.05118,1.0526,1.05151,1.05294,1.05142,18517
2017-03-02 17:00:00,1.05127,1.05052,1.05164,1.05036,1.05151,1.05075,1.05188,1.05061,13167
2017-03-02 18:00:00,1.05052,1.0504,1.05107,1.04996,1.05075,1.05064,1.05131,1.0502,11507
2017-03-02 19:00:00,1.0504,1.05004,1.05046,1.04937,1.05064,1.05026,1.05069,1.04961,10869
2017-03-02 20:00:00,1.05004,1.0506,1.05077,1.04988,1.05026,1.05081,1.05101,1.05012,10157
2017-03-02 21:00:00,1.0506,1.05041,1.0508,1.0503,1.05081,1.05083,1.05104,1.05065,3126
2017-03-02 22:00:00,1.05041,1.05052,1.05079,1.0496,1.05083,1.05081,1.05142,1.05054,705
2017-03-02 23:00:00,1.05052,1.05057,1.05066,1.05022,1.05081,1.05083,1.05097,1.05047,3699
2017-03-03 00:00:00,1.05057,1.05142,1.05159,1.05012,1.05083,1.05167,1.05189,1.05036,7021
2017-03-03 01:00:00,1.05142,1.05172,1.05175,1.05107,1.05167,1.05197,1.05206,1.05132,9338
2017-03-03 02:00:00,1.05172,1.05209,1.05221,1.05112,1.05197,1.05233,1.05246,1.05137,10240
2017-03-03 03:00:00,1.05209,1.05198,1.05221,1.05163,1.05233,1.05223,1.05246,1.05188,6735
2017-03-03 04:00:00,1.05198,1.05188,1.05218,1.05161,1.05223,1.05213,1.05242,1.05185,5499
2017-03-03 05:00:00,1.05188,1.05164,1.05197,1.0512,1.05213,1.05188,1.05221,1.05144,6651
2017-03-03 06:00:00,1.05164,1.0525,1.05258,1.0514,1.05188,1.05275,1.05284,1.05172,10451
2017-03-03 07:00:00,1.0525,1.05201,1.05258,1.05165,1.05275,1.05223,1.05285,1.05189,13185
2017-03-03 08:00:00,1.05201,1.05179,1.05206,1.05092,1.05223,1.05204,1.05231,1.05119,19002
2017-03-03 09:00:00,1.05179,1.05157,1.05269,1.05144,1.05204,1.0518,1.05294,1.05169,14919
2017-03-03 10:00:00,1.05157,1.0535,1.05401,1.05146,1.0518,1.05375,1.0543,1.05169,18812
2017-03-03 11:00:00,1.0535,1.05378,1.05454,1.05335,1.05375,1.05401,1.05484,1.05359,15848
2017-03-03 12:00:00,1.05378,1.05564,1.05637,1.05361,1.05401,1.05588,1.05665,1.05387,20689
2017-03-03 13:00:00,1.05564,1.05675,1.05721,1.05531,1.05588,1.05699,1.05747,1.05556,23525
2017-03-03 14:00:00,1.05675,1.0557,1.0569,1.05545,1.05699,1.05613,1.05715,1.0557,17996
2017-03-03 15:00:00,1.0557,1.05615,1.0568,1.05452,1.05613,1.0564,1.05702,1.0548,28510
2017-03-03 16:00:00,1.05615,1.05508,1.05618,1.05431,1.0564,1.05532,1.05642,1.05456,17926
2017-03-03 17:00:00,1.05508,1.05603,1.05628,1.05466,1.05532,1.05628,1.05655,1.05493,14589
2017-03-03 18:00:00,1.05603,1.05815,1.05816,1.05391,1.05628,1.05838,1.05842,1.05441,48786
2017-03-03 19:00:00,1.05815,1.0597,1.06077,1.05791,1.05838,1.05996,1.06103,1.05817,25803
2017-03-03 20:00:00,1.0597,1.06149,1.06159,1.05954,1.05996,1.06175,1.06193,1.05979,13497
2017-03-03 21:00:00,1.06149,1.06203,1.06227,1.06104,1.06175,1.06248,1.06257,1.0613,6355
2017-03-05 20:00:00,1.06203,1.06012,1.0603,1.05978,1.06248,1.06083,1.06102,1.06052,30
2017-03-05 21:00:00,1.06012,1.06089,1.06111,1.06007,1.06083,1.06131,1.06216,1.06076,197
2017-03-05 22:00:00,1.06089,1.06079,1.06144,1.05959,1.06131,1.06129,1.06189,1.06033,2997
2017-03-05 23:00:00,1.06079,1.06196,1.06205,1.06082,1.06129,1.06222,1.06231,1.06122,4864
2017-03-06 00:00:00,1.06196,1.06111,1.06199,1.06034,1.06222,1.06136,1.06228,1.06061,8133
2017-03-06 01:00:00,1.06111,1.06059,1.0612,1.06044,1.06136,1.06085,1.06147,1.06069,5596
2017-03-06 02:00:00,1.06059,1.06061,1.06114,1.06046,1.06085,1.06086,1.0614,1.06071,5137
2017-03-06 03:00:00,1.06061,1.06042,1.061,1.06022,1.06086,1.06067,1.06126,1.06049,4250
2017-03-06 04:00:00,1.06042,1.05994,1.06054,1.05993,1.06067,1.0602,1.0608,1.06019,2981
2017-03-06 05:00:00,1.05994,1.06028,1.06039,1.05989,1.0602,1.06051,1.06065,1.06014,2686
2017-03-06 06:00:00,1.06028,1.05981,1.06034,1.05908,1.06051,1.06007,1.0606,1.05935,4189
2017-03-06 07:00:00,1.05981,1.05977,1.06053,1.05952,1.06007,1.06001,1.06079,1.05977,8248
2017-03-06 08:00:00,1.05977,1.06243,1.0639,1.05953,1.06001,1.06265,1.0642,1.05979,20393
2017-03-06 09:00:00,1.06243,1.06008,1.06346,1.05882,1.06265,1.06033,1.06371,1.05919,25054
2017-03-06 10:00:00,1.06008,1.05901,1.06022,1.05835,1.06033,1.05926,1.06046,1.0586,15188
2017-03-06 11:00:00,1.05901,1.05793,1.05932,1.05789,1.05926,1.05816,1.05956,1.05814,11859
2017-03-06 12:00:00,1.05793,1.0587,1.05898,1.05756,1.05816,1.05894,1.05922,1.0578,11791
2017-03-06 13:00:00,1.0587,1.05964,1.06047,1.05853,1.05894,1.05988,1.0607,1.05877,13974
2017-03-06 14:00:00,1.05964,1.05969,1.06036,1.05913,1.05988,1.06,1.06061,1.05938,12648
2017-03-06 15:00:00,1.05969,1.05971,1.06069,1.05933,1.06,1.05995,1.06093,1.05957,18113
2017-03-06 16:00:00,1.05971,1.05837,1.0598,1.05798,1.05995,1.05861,1.06005,1.05822,16916
2017-03-06 17:00:00,1.05837,1.05763,1.05874,1.05755,1.05861,1.05787,1.05898,1.05779,9066
2017-03-06 18:00:00,1.05763,1.05814,1.05823,1.05732,1.05787,1.05837,1.05847,1.05757,7991
2017-03-06 19:00:00,1.05814,1.05857,1.05874,1.05811,1.05837,1.05882,1.05897,1.05835,6841
2017-03-06 20:00:00,1.05857,1.05813,1.05892,1.05793,1.05882,1.05838,1.05916,1.05815,6710
2017-03-06 21:00:00,1.05813,1.05805,1.05854,1.05802,1.05838,1.0584,1.05878,1.05824,2577
2017-03-06 22:00:00,1.05805,1.05806,1.05819,1.05762,1.0584,1.05834,1.05848,1.05791,4686
2017-03-06 23:00:00,1.05806,1.05779,1.05807,1.05748,1.05834,1.05804,1.05834,1.05772,5581
2017-03-07 00:00:00,1.05779,1.05737,1.05816,1.05716,1.05804,1.05761,1.0584,1.05741,7536
2017-03-07 01:00:00,1.05737,1.05814,1.05826,1.05719,1.05761,1.05839,1.0585,1.05743,5947
2017-03-07 02:00:00,1.05814,1.05846,1.0586,1.0581,1.05839,1.0587,1.05885,1.05835,6024
2017-03-07 03:00:00,1.05846,1.05882,1.05921,1.05826,1.0587,1.05906,1.05947,1.0585,7465
2017-03-07 04:00:00,1.05882,1.05803,1.05914,1.05802,1.05906,1.05826,1.05938,1.05826,8060
2017-03-07 05:00:00,1.05803,1.05843,1.05863,1.05789,1.05826,1.05867,1.05887,1.05813,4283
2017-03-07 06:00:00,1.05843,1.05842,1.05893,1.0582,1.05867,1.05868,1.05917,1.05845,6063
2017-03-07 07:00:00,1.05842,1.05957,1.05982,1.05812,1.05868,1.0598,1.06007,1.05835,12683
2017-03-07 08:00:00,1.05957,1.05838,1.06015,1.05832,1.0598,1.05861,1.06041,1.05855,15968
2017-03-07 09:00:00,1.05838,1.05622,1.05868,1.0562,1.05861,1.0565,1.05892,1.05646,15918
2017-03-07 10:00:00,1.05622,1.05745,1.05761,1.05569,1.0565,1.0577,1.05785,1.05594,14745
2017-03-07 11:00:00,1.05745,1.05735,1.05783,1.057,1.0577,1.05758,1.05807,1.05723,9507
2017-03-07 12:00:00,1.05735,1.05682,1.05751,1.05658,1.05758,1.05703,1.05775,1.05682,10182
2017-03-07 13:00:00,1.05682,1.05681,1.0579,1.05622,1.05703,1.05705,1.05814,1.05644,17473
2017-03-07 14:00:00,1.05681,1.05622,1.05715,1.05597,1.05705,1.05646,1.0574,1.05622,16796
2017-03-07 15:00:00,1.05622,1.05785,1.05797,1.05598,1.05646,1.05808,1.05821,1.05621,17631
2017-03-07 16:00:00,1.05785,1.05797,1.05819,1.05694,1.05808,1.05822,1.05843,1.0572,14264
2017-03-07 17:00:00,1.05797,1.05737,1.05876,1.05719,1.05822,1.05761,1.059,1.05744,10737
2017-03-07 18:00:00,1.05737,1.05657,1.05749,1.05653,1.05761,1.05681,1.05773,1.05677,8275
2017-03-07 19:00:00,1.05657,1.05659,1.05684,1.05639,1.05681,1.05683,1.05708,1.05663,6445
2017-03-07 20:00:00,1.05659,1.05688,1.0572,1.05644,1.05683,1.05712,1.05745,1.05668,5892
2017-03-07 21:00:00,1.05688,1.05631,1.0569,1.05621,1.05712,1.05679,1.05714,1.0567,2724
2017-03-07 22:00:00,1.05631,1.05648,1.05684,1.05627,1.05679,1.05677,1.05715,1.05652,1215
2017-03-07 23:00:00,1.05648,1.05683,1.05689,1.05624,1.05677,1.05707,1.05714,1.05651,2604
2017-03-08 00:00:00,1.05683,1.05699,1.05725,1.05663,1.05707,1.05724,1.05749,1.05687,6069
2017-03-08 01:00:00,1.05699,1.05666,1.05731,1.05656,1.05724,1.05688,1.05755,1.05679,6660
2017-03-08 02:00:00,1.05666,1.05675,1.05683,1.0562,1.05688,1.057,1.05707,1.05643,4462
2017-03-08 03:00:00,1.05675,1.05651,1.05677,1.05627,1.057,1.05675,1.05701,1.05652,6025
2017-03-08 04:00:00,1.05651,1.056,1.05672,1.05586,1.05675,1.05625,1.05696,1.05611,6301
2017-03-08 05:00:00,1.056,1.05621,1.05628,1.05569,1.05625,1.05645,1.05651,1.05595,6733
2017-03-08 06:00:00,1.05621,1.05642,1.05684,1.05615,1.05645,1.05671,1.05708,1.05639,5262
2017-03-08 07:00:00,1.05642,1.0559,1.05717,1.05549,1.05671,1.05615,1.05742,1.05572,13973
2017-03-08 08:00:00,1.0559,1.05549,1.05628,1.05498,1.05615,1.05571,1.05652,1.05523,17362
2017-03-08 09:00:00,1.05549,1.05546,1.0557,1.05463,1.05571,1.0557,1.05594,1.05487,15439
2017-03-08 10:00:00,1.05546,1.05559,1.05613,1.05507,1.0557,1.05583,1.05639,1.05531,11175
2017-03-08 11:00:00,1.05559,1.05591,1.0561,1.05526,1.05583,1.05616,1.05635,1.0555,10723
2017-03-08 12:00:00,1.05591,1.05567,1.05609,1.05477,1.05616,1.05591,1.05633,1.05502,13499
2017-03-08 13:00:00,1.05567,1.05526,1.05576,1.05327,1.05591,1.05552,1.056,1.0536,29129
2017-03-08 14:00:00,1.05526,1.05528,1.05614,1.05491,1.05552,1.05552,1.05637,1.05516,22468
2017-03-08 15:00:00,1.05528,1.05553,1.05602,1.05518,1.05552,1.05577,1.05626,1.0554,20830
2017-03-08 16:00:00,1.05553,1.05452,1.05568,1.05423,1.05577,1.05476,1.05592,1.05447,17823
2017-03-08 17:00:00,1.05452,1.05353,1.05473,1.0535,1.05476,1.05377,1.05498,1.05373,11526
2017-03-08 18:00:00,1.05353,1.05475,1.05493,1.0535,1.05377,1.05498,1.05519,1.05374,14882
2017-03-08 19:00:00,1.05475,1.05475,1.05504,1.05415,1.05498,1.05499,1.05528,1.05439,11707
2017-03-08 20:00:00,1.05475,1.05426,1.05487,1.054,1.05499,1.05451,1.05511,1.05425,9721
2017-03-08 21:00:00,1.05426,1.05403,1.05432,1.05373,1.05451,1.05443,1.05457,1.05398,3345
2017-03-08 22:00:00,1.05403,1.05395,1.05415,1.0537,1.05443,1.05424,1.05444,1.05397,871
2017-03-08 23:00:00,1.05395,1.05436,1.05465,1.05377,1.05424,1.05462,1.0549,1.05404,7475
2017-03-09 00:00:00,1.05436,1.05368,1.0544,1.05354,1.05462,1.05392,1.05465,1.05378,6500
2017-03-09 01:00:00,1.05368,1.05414,1.05432,1.05357,1.05392,1.05439,1.05456,1.05381,8010
2017-03-09 02:00:00,1.05414,1.05366,1.05415,1.05361,1.05439,1.0539,1.0544,1.05385,7682
2017-03-09 03:00:00,1.05366,1.05294,1.05376,1.05289,1.0539,1.05317,1.05401,1.05312,6152
2017-03-09 04:00:00,1.05294,1.05299,1.05316,1.05277,1.05317,1.05322,1.0534,1.05302,6200
2017-03-09 05:00:00,1.05299,1.05315,1.05317,1.0527,1.05322,1.05338,1.0534,1.05293,4191
2017-03-09 06:00:00,1.05315,1.05358,1.05425,1.05297,1.05338,1.05383,1.05449,1.05322,8183
2017-03-09 07:00:00,1.05358,1.05334,1.0542,1.0524,1.05383,1.05358,1.05445,1.05263,19068
2017-03-09 08:00:00,1.05334,1.05555,1.05616,1.05319,1.05358,1.0558,1.05641,1.05343,23938
2017-03-09 09:00:00,1.05555,1.05576,1.05687,1.05466,1.0558,1.056,1.05713,1.05491,20582
2017-03-09 10:00:00,1.05576,1.05562,1.05631,1.05537,1.056,1.05587,1.05656,1.05559,15694
2017-03-09 11:00:00,1.05562,1.05602,1.05644,1.05518,1.05587,1.05625,1.05667,1.0554,14327
2017-03-09 12:00:00,1.05602,1.05569,1.05648,1.05429,1.05625,1.05593,1.05673,1.05476,21122
2017-03-09 13:00:00,1.05569,1.05833,1.05918,1.05405,1.05593,1.05857,1.05946,1.05434,61717
2017-03-09 14:00:00,1.05833,1.05926,1.06143,1.05782,1.05857,1.05949,1.06171,1.05809,54790
2017-03-09 15:00:00,1.05926,1.05797,1.0593,1.05748,1.05949,1.05822,1.05954,1.05777,34762
2017-03-09 16:00:00,1.05797,1.0584,1.05849,1.05651,1.05822,1.05864,1.05874,1.05677,26184
2017-03-09 17:00:00,1.0584,1.05788,1.05867,1.0578,1.05864,1.05813,1.05891,1.05802,12316
2017-03-09 18:00:00,1.05788,1.05897,1.05958,1.05769,1.05813,1.05922,1.05981,1.05794,14880
2017-03-09 19:00:00,1.05897,1.05909,1.05936,1.05825,1.05922,1.05933,1.0596,1.05849,12002
2017-03-09 20:00:00,1.05909,1.05811,1.05941,1.0581,1.05933,1.05833,1.05965,1.05833,10128
2017-03-09 21:00:00,1.05811,1.05749,1.05841,1.05713,1.05833,1.05798,1.05865,1.05737,4985
2017-03-09 22:00:00,1.05749,1.05757,1.05806,1.05712,1.05798,1.05793,1.05851,1.05753,1874
2017-03-09 23:00:00,1.05757,1.05781,1.05781,1.05702,1.05793,1.05809,1.05814,1.0574,1979
2017-03-10 00:00:00,1.05781,1.05869,1.05912,1.0577,1.05809,1.05895,1.05943,1.05796,8973
2017-03-10 01:00:00,1.05869,1.0586,1.05879,1.05825,1.05895,1.05887,1.05904,1.0585,6571
2017-03-10 02:00:00,1.0586,1.05927,1.05948,1.05861,1.05887,1.05952,1.05974,1.05887,5606
2017-03-10 03:00:00,1.05927,1.0594,1.05995,1.05916,1.05952,1.05966,1.06022,1.05942,5611
2017-03-10 04:00:00,1.0594,1.05957,1.05968,1.05919,1.05966,1.05982,1.05992,1.05945,4644
2017-03-10 05:00:00,1.05957,1.05969,1.06016,1.0594,1.05982,1.05994,1.0604,1.05965,6068
2017-03-10 06:00:00,1.05969,1.0589,1.06009,1.05886,1.05994,1.05916,1.06034,1.05911,7040
2017-03-10 07:00:00,1.0589,1.0593,1.05977,1.05868,1.05916,1.05956,1.06001,1.05894,11873
2017-03-10 08:00:00,1.0593,1.06096,1.06176,1.05913,1.05956,1.06121,1.06199,1.0594,19520
2017-03-10 09:00:00,1.06096,1.06123,1.06182,1.06054,1.06121,1.06149,1.0621,1.06079,14708
2017-03-10 10:00:00,1.06123,1.06091,1.06157,1.06078,1.06149,1.06116,1.06179,1.06103,13161
2017-03-10 11:00:00,1.06091,1.06063,1.06111,1.06025,1.06116,1.06087,1.06134,1.06053,12245
2017-03-10 12:00:00,1.06063,1.06023,1.06141,1.06011,1.06087,1.06046,1.06164,1.06037,13314
2017-03-10 13:00:00,1.06023,1.06449,1.06457,1.05926,1.06046,1.06474,1.06482,1.06021,49027
2017-03-10 14:00:00,1.06449,1.06331,1.06506,1.06186,1.06474,1.06354,1.0653,1.06212,38677
2017-03-10 15:00:00,1.06331,1.06558,1.06695,1.06195,1.06354,1.06584,1.06721,1.0622,55536
2017-03-10 16:00:00,1.06558,1.06656,1.06758,1.06474,1.06584,1.06682,1.06782,1.06498,33077
2017-03-10 17:00:00,1.06656,1.0668,1.06762,1.06627,1.06682,1.06705,1.06787,1.06652,16433
2017-03-10 18:00:00,1.0668,1.0679,1.06854,1.06674,1.06705,1.06815,1.0688,1.06697,14005
2017-03-10 19:00:00,1.0679,1.06904,1.06912,1.06785,1.06815,1.06928,1.06938,1.06808,12077
2017-03-10 20:00:00,1.06904,1.06858,1.0698,1.06848,1.06928,1.06881,1.07004,1.06876,10841
2017-03-10 21:00:00,1.06858,1.06695,1.06884,1.06676,1.06881,1.06797,1.06908,1.06708,8543
2017-03-12 19:00:00,1.06695,1.06802,1.06811,1.06769,1.06797,1.06884,1.06906,1.06856,25
2017-03-12 20:00:00,1.06802,1.06734,1.06802,1.06682,1.06884,1.06826,1.06898,1.06766,456
2017-03-12 21:00:00,1.06734,1.06836,1.06856,1.06713,1.06826,1.06892,1.06927,1.06816,1229
2017-03-12 22:00:00,1.06836,1.0678,1.06856,1.06773,1.06892,1.0681,1.06893,1.06799,10859
2017-03-12 23:00:00,1.0678,1.06884,1.06917,1.06772,1.0681,1.06909,1.06941,1.06799,5192
2017-03-13 00:00:00,1.06884,1.06816,1.06913,1.06816,1.06909,1.06839,1.06938,1.06837,8643
